 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 004 ; 0000000024285 ; 3245390035165 ; 4 4 CASS CASTEL RF ; RDF CASSOU.CASTELNAU.4/4 ; REFLETS ; RIVIERE ; 3,88 ; 5,55 ; 5,26 ; 0,055 ; 2,000 ; UVC ; 7,76 ; 11,1 ; 2,761327 ; 0,2357992 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 004 ; 0000000078365 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,6 ; 7,98 ; 1,963981 ; 0,2332824 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 004 ; 0000000078365 ; 3270190125778 ; 4/4 CASSOULET TOUL ; 4/4 CASSOULET TOULOUSAIN ; CRF ORIGIN ; CONSERVERI LANGUEDOC ; 2,8 ; 3,99 ; 3,78 ; 0,055 ; 2,000 ; UVC ; 5,6 ; 7,98 ; 1,963981 ; 0,2332824 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 004 ; 0000002786553 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 24,72 ; 47,92 ; 20,7018 ; 0,4094858 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 004 ; 0000002786553 ; 3560071013646 ; 4/4 CASSOULET CAST ; 4/4 CASSOULET CASTEL PORC ; REFLETS ; RIVIERE ; 3,09 ; 5,99 ; 5,68 ; 0,055 ; 8,000 ; UVC ; 24,72 ; 47,92 ; 20,7018 ; 0,4094858 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 005 ; 0000000024313 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 6,88 ; 10,99 ; 3,537062 ; 0,3050651 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 005 ; 0000000024313 ; 3245390019820 ; 2/1 CASSOUL.CONF.C ; 2/1 CASSOUL.CONF.CANARD R ; REFLETS ; RIVIERE ; 6,88 ; 10,99 ; 10,42 ; 0,055 ; 1,000 ; UVC ; 6,88 ; 10,99 ; 3,537062 ; 0,3050651 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 005 ; 0000002786554 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 16,2 ; 29,85 ; 12,09384 ; 0,384032 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 005 ; 0000002786554 ; 3560071013653 ; 2/1 CASSOULET CAST ; 2/1 CASSOULET CASTEL PORC ; REFLETS ; RIVIERE ; 5,4 ; 9,95 ; 9,43 ; 0,055 ; 3,000 ; UVC ; 16,2 ; 29,85 ; 12,09384 ; 0,384032 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 006 ; 0000001640930 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 6,56 ; 12,2 ; 5,003981 ; 0,3887795 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 006 ; 0000001640930 ; 3560070846849 ; 300G CASSOULET TOU ; 300G CASSOULET TOULOUSAIN ; REFLETS ; CONSERVERI LANGUEDOC ; 1,64 ; 3,05 ; 2,89 ; 0,055 ; 4,000 ; UVC ; 6,56 ; 12,2 ; 5,003981 ; 0,3887795 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 099 ; 0000003589120 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,76 ; 13,1 ; 3,657062 ; 0,2646114 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 000 ; CASSOULET ET DERIVES ; 099 ; 0000003589120 ; 3021690029796 ; RR CASS TOUL CONF ; RR CASS TOUL CONF PORC 84 ; RAYNAL ; RAYNAL ET ROQUELAURE ; 4,38 ; 6,55 ; 6,21 ; 0,055 ; 2,000 ; UVC ; 8,76 ; 13,1 ; 3,657062 ; 0,2646114 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ;  ; 11 ; 11 ;  ;  ;  ;  ;  ;  ;  ;  ; 88,000 ;  ; 192,85 ; 238,94 ; 33,63341 ; 0,1277809 ; 235,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 001 ; 0000001008341 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 26,84 ; 25,19 ; -2,963223 ; -0,1115023 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 001 ; 0000001008341 ; 3049580530160 ; CHOUCROUT W SAURIN ; 1/2 CHOUCROUTE V-BLC WS ; WILLIAM SA ; WILLIAM SAURIN ; 2,44 ; 2,29 ; 2,17 ; 0,055 ; 11,000 ; UVC ; 26,84 ; 25,19 ; -2,963223 ; -0,1115023 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 002 ; 0000001008343 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 33,04 ; 32,72 ; -2,025782 ; -0,05868498 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 002 ; 0000001008343 ; 3049580530177 ; CHOUCROUT.W.SAURIN ; WS CHOUCR. VIN BLC 4/4 ; WILLIAM SA ; WILLIAM SAURIN ; 4,13 ; 4,09 ; 3,88 ; 0,055 ; 8,000 ; UVC ; 33,04 ; 32,72 ; -2,025782 ; -0,05868498 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 002 ; 0000001008415 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 11,92 ; 23,12 ; 9,994692 ; 0,4097596 ; 22,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 002 ; 0000001008415 ; 3270190179221 ; 4/4 CHOUCROUTE GAR ; 4/4 CHOUCROUTE GARNIE CRF ; CRF CLASS ; CHARLES CHRIST ; 1,49 ; 2,89 ; 2,74 ; 0,055 ; 8,000 ; UVC ; 11,92 ; 23,12 ; 9,994692 ; 0,4097596 ; 22,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000000026458 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 19,14 ; 20,1 ; -0,0878673 ; -0,004143609 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000000026458 ; 3049580539569 ; CHOUCROUT.W.SAURIN ; WS CHOUCR.ROY.REISLING1/2 ; WILLIAM SA ; WILLIAM SAURIN ; 3,19 ; 3,35 ; 3,18 ; 0,055 ; 6,000 ; UVC ; 19,14 ; 20,1 ; -0,0878673 ; -0,004143609 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000000085208 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 16,000 ;  ; 13,76 ; 31,2 ; 15,81346 ; 0,4804186 ; 38,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000000085208 ; 3270190179238 ; 1/2 CHOUCROUTE GAR ; 1/2 CHOUCROUTE GARNIE CRF ; CRF CLASS ; CHARLES CHRIST ; 0,86 ; 1,95 ; 1,85 ; 0,055 ; 16,000 ; UVC ; 13,76 ; 31,2 ; 15,81346 ; 0,4804186 ; 38,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000002623276 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 18,9 ; 29,25 ; 8,825118 ; 0,2859843 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000002623276 ; 3560070976201 ; 400G CHOUCROUTE RO ; 400G CHOUCROUTE ROYALE CR ; CRF ORIGIN ; D AUCY FRANCE ; 1,26 ; 1,99 ; 1,89 ; 0,055 ; 15,000 ; UVC ; 18,9 ; 29,25 ; 8,825118 ; 0,2859843 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000004240102 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 5,96 ; 8,76 ; 2,343318 ; 0,2535564 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 003 ; 0000004240102 ; 3560071468392 ; 800G CHOUCROUTE GA ; 800G CHOUCROUTE GARNIE SI ; SIMPL ; CHARLES CHRIST ; 1,49 ; 2,19 ; 2,08 ; 0,055 ; 4,000 ; UVC ; 5,96 ; 8,76 ; 2,343318 ; 0,2535564 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000000068404 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 11,52 ; 10,58 ; -1,491564 ; -0,1336299 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000000068404 ; 3049580539576 ; CHOUCROUT.W.SAURIN ; WS CHOUCROUTE ROY.4/4 ; WILLIAM SA ; WILLIAM SAURIN ; 5,76 ; 5,29 ; 5,01 ; 0,055 ; 2,000 ; UVC ; 11,52 ; 10,58 ; -1,491564 ; -0,1336299 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000000064033 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 29 ; 29,9 ; -0,6587678 ; -0,02088376 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000000064033 ; 3049580553572 ; CHOUCROUT.W.SAURIN ; WS CHOUCROUTE RIESLING4/4 ; WILLIAM SA ; WILLIAM SAURIN ; 2,9 ; 2,99 ; 2,83 ; 0,055 ; 10,000 ; UVC ; 29 ; 29,9 ; -0,6587678 ; -0,02088376 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000002623277 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 7,02 ; 9,87 ; 2,33545 ; 0,2242854 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 004 ; 0000002623277 ; 3560070976171 ; CHOUCROUTE ROYALE ; CRF CHOUCROUTE ROYALE 4/4 ; CARREFOUR ; D AUCY FRANCE ; 2,34 ; 3,29 ; 3,12 ; 0,055 ; 3,000 ; UVC ; 7,02 ; 9,87 ; 2,33545 ; 0,2242854 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 007 ; 0000000026460 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 15,75 ; 18,25 ; 1,548578 ; 0,08042995 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 001 ; CHOUCROUTE ET ASSIMILES ; 007 ; 0000000026460 ; 3049580540022 ; POTEE CHOUX W.SAUR ; WS POTEE AUX CHOUX 1/2 ; WILLIAM SA ; WILLIAM SAURIN ; 3,15 ; 3,65 ; 3,46 ; 0,055 ; 5,000 ; UVC ; 15,75 ; 18,25 ; 1,548578 ; 0,08042995 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ;  ; 13 ; 13 ;  ;  ;  ;  ;  ;  ;  ;  ; 106,000 ;  ; 207,2 ; 264,42 ; 43,43507 ; 0,179763 ; 249,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000001008351 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 10,11 ; 10,05 ; -0,5839337 ; -0,05507379 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000001008351 ; 3049580543405 ; PT.SALE W.SAURIN ; WS PT SALE LENTILLE 1/2 ; WILLIAM SA ; WILLIAM SAURIN ; 3,37 ; 3,35 ; 3,18 ; 0,055 ; 3,000 ; UVC ; 10,11 ; 10,05 ; -0,5839337 ; -0,05507379 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000000024439 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 3,57 ; 6,87 ; 2,941848 ; 0,4058926 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000000024439 ; 3270190164302 ; 1/2 PETIT SALE LEN ; 1/2 PETIT SALE LENTILLE C ; CRF ORIGIN ; CONSERVERI LANGUEDOC ; 1,19 ; 2,29 ; 2,17 ; 0,055 ; 3,000 ; UVC ; 3,57 ; 6,87 ; 2,941848 ; 0,4058926 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000003654792 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,11 ; 3,05 ; 0,7809952 ; 0,2427147 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 002 ; 0000003654792 ; 3560071235031 ; 1/2 PT SALE LENTIL ; 1/2 PT SALE LENTILLES  CR ; CARREF BIO ; D AUCY FRANCE ; 2,11 ; 3,05 ; 2,89 ; 0,055 ; 1,000 ; UVC ; 2,11 ; 3,05 ; 0,7809952 ; 0,2427147 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000003971952 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,82 ; 7,9 ; 1,668152 ; 0,2001502 ; 8,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000003971952 ; 3021690030334 ; 1/2 SAUC LENTILLES ; 1/2 SAUC MONTBEL LENT CUI ; RAYNAL ; RAYNAL ET ROQUELAURE ; 2,91 ; 3,95 ; 3,74 ; 0,055 ; 2,000 ; UVC ; 5,82 ; 7,9 ; 1,668152 ; 0,2001502 ; 8,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000001383270 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 7,02 ; 9,45 ; 1,937346 ; 0,1943224 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000001383270 ; 3021690103120 ; 1 2 SAUC LENT CUIS ; R&ROQUEL.SAUC.TOUL.LENTIL ; RAYNAL ; RAYNAL ET ROQUELAURE ; 2,34 ; 3,15 ; 2,99 ; 0,055 ; 3,000 ; UVC ; 7,02 ; 9,45 ; 1,937346 ; 0,1943224 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000001008353 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 36,9 ; 34,35 ; -4,340758 ; -0,1197806 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000001008353 ; 3049580545560 ; SAUCIS LENT W SAUR ; 1/2 SAUCISSE / LENTIL.WS ; WILLIAM SA ; WILLIAM SAURIN ; 2,46 ; 2,29 ; 2,17 ; 0,055 ; 15,000 ; UVC ; 36,9 ; 34,35 ; -4,340758 ; -0,1197806 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000000085209 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 25,000 ;  ; 22,5 ; 36,25 ; 11,86019 ; 0,310121 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000000085209 ; 3245414145030 ; 1/2 SAUCISSE LENTI ; 1/2 SAUCISSE LENTILLES CR ; CRF CLASS ; D AUCY FRANCE ; 0,9 ; 1,45 ; 1,37 ; 0,055 ; 25,000 ; UVC ; 22,5 ; 36,25 ; 11,86019 ; 0,310121 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000003654794 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,4 ; 8,85 ; 2,988626 ; 0,3200927 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 005 ; 0000003654794 ; 3560071235024 ; 1/2 SAUC TSL LENTI ; 1/2 SAUC TSL LENTILLE CRF ; CARREF BIO ; D AUCY FRANCE ; 1,8 ; 2,95 ; 2,8 ; 0,055 ; 3,000 ; UVC ; 5,4 ; 8,85 ; 2,988626 ; 0,3200927 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001404342 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 23,7 ; 27,9 ; 2,745498 ; 0,09327482 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001404342 ; 3021690103113 ; SCE TOULOUSE LENT. ; RAYNAL SAUCISS.LENTIL.4/4 ; RAYNAL ; RAYNAL ET ROQUELAURE ; 3,95 ; 4,65 ; 4,41 ; 0,055 ; 6,000 ; UVC ; 23,7 ; 27,9 ; 2,745498 ; 0,09327482 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001008355 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 27,28 ; 27,6 ; -1,118863 ; -0,03842512 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001008355 ; 3049580545577 ; 4 4 SAUCISSE LENTI ; 4/4 SAUCISSE-LENTILLES WS ; WILLIAM SA ; WILLIAM SAURIN ; 3,41 ; 3,45 ; 3,27 ; 0,055 ; 8,000 ; UVC ; 27,28 ; 27,6 ; -1,118863 ; -0,03842512 ; 29,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001040272 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 11,97 ; 17,55 ; 4,665071 ; 0,2519583 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001040272 ; 3106220032467 ; 4/4 SAUCISSES LENT ; 4/4 SAUCISSES LENTILLES N ; NO NAME ; D AUCY FRANCE ; 1,33 ; 1,95 ; 1,85 ; 0,055 ; 9,000 ; UVC ; 11,97 ; 17,55 ; 4,665071 ; 0,2519583 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001008414 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 25,000 ;  ; 41,25 ; 59,75 ; 15,38507 ; 0,244067 ; 54,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000001008414 ; 3245414145238 ; 4/4 SAUCISSE LENTI ; 4/4 SAUCISSE LENTI.CUISI. ; CRF CLASS ; D AUCY FRANCE ; 1,65 ; 2,39 ; 2,27 ; 0,055 ; 25,000 ; UVC ; 41,25 ; 59,75 ; 15,38507 ; 0,244067 ; 54,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000004046423 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 9,57 ; 14,85 ; 4,505829 ; 0,2876046 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 146 ; CONSERVES ET PLATS CUISINES ; 1466 ; PLATS CUISINES ; 002 ; VIANDES LENTILLES ; 006 ; 0000004046423 ; 3560071448677 ; 840G PT SALE SAUCI ; 840G PT SALE SAUCIS LENTI ; REFLETS ; RIVIERE ; 3,19 ; 4,95 ; 4,69 ; 0,055 ; 3,000 ; UVC ; 9,57 ; 14,85 ; 4,505829 ; 0,2876046 ; 12,000 ;  ;  
